code,term
I20,Angina pectoris
I200,Unstable angina
I201,Angina pectoris with documented spasm
I208,Other forms of angina pectoris
I209,"Angina pectoris, unspecified"
I21,Acute myocardial infarction
I210,Acute transmural myocardial infarction of anterior wall
I211,Acute transmural myocardial infarction of inferior wall
I212,Acute transmural myocardial infarction of other sites
I213,Acute transmural myocardial infarction of unspecified site
I214,Acute subendocardial myocardial infarction
I219,"Acute myocardial infarction, unspecified"
I22,Subsequent myocardial infarction
I220,Subsequent myocardial infarction of anterior wall
I221,Subsequent myocardial infarction of inferior wall
I228,Subsequent myocardial infarction of other sites
I229,Subsequent myocardial infarction of unspecified site
I23,Certain current complications following acute myocardial infarction
I230,Haemopericardium as current complication following acute myocardial infarction
I231,Atrial septal defect as current complication following acute myocardial infarction
I232,Ventricular septal defect as current complication following acute myocardial infarction
I233,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction
I234,Rupture of chordae tendineae as current complication following acute myocardial infarction
I235,Rupture of papillary muscle as current complication following acute myocardial infarction
I236,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction"
I238,Other current complications following acute myocardial infarction
I24,Other acute ischaemic heart diseases
I240,Coronary thrombosis not resulting in myocardial infarction
I241,Dressler syndrome
I248,Other forms of acute ischaemic heart disease
I249,"Acute ischaemic heart disease, unspecified"
I25,Chronic ischaemic heart disease
I250,"Atherosclerotic cardiovascular disease, so described"
I251,Atherosclerotic heart disease
I252,Old myocardial infarction
I255,Ischaemic cardiomyopathy
I256,Silent myocardial ischaemia
I258,Other forms of chronic ischaemic heart disease
I259,"Chronic ischaemic heart disease, unspecified"
Z951,Presence of aortocoronary bypass graft
Z955,Presence of coronary angioplasty implant and graft
